datetime,temperature,lighting,humidity,pressure
2049-06-05 23:00:00,26.6,-0.98,0.69,712.18
2049-06-05 23:30:00,26.59,-1.0,740000.0,714.7
2049-06-06 00:00:00,26.6,-1.0,0.72,713.68
2049-06-06 00:30:00,26.61,-980000.0,0.81,718170000.0
2049-06-06 01:00:00,26.64,-0.93,0.78,716.62
2049-06-06 01:30:00,26.69,-0.85,0.72,713.54
2049-06-06 02:00:00,26.75,-0.74,0.74,714.44
2049-06-06 02:30:00,26.83,-0.61,0.74,714310000.0
2049-06-06 03:00:00,26.93,-460000.0,710000.0,712.64
2049-06-06 03:30:00,27.03,-0.3,0.76,714980000.0
2049-06-06 04:00:00,27.15,-130000.0,0.72,712.79
2049-06-06 04:30:00,27.27,0.03,760000.0,714.59
2049-06-06 05:00:00,27.4,0.19,0.83,717.88
2049-06-06 05:30:00,27.54,0.35,0.78,715.15
2049-06-06 06:00:00,27680000.0,0.48,0.74,712.92
2049-06-06 06:30:00,27.81,0.6,0.76,713.71
2049-06-06 07:00:00,27.95,710000.0,0.73,711.98
2049-06-06 07:30:00,28.07,0.79,0.8,715.28
2049-06-06 08:00:00,28.2,860000.0,0.8,715.07
2049-06-06 08:30:00,28310000.0,0.91,0.83,716.39
2049-06-06 09:00:00,28410000.0,0.94,0.8,714.73
2049-06-06 09:30:00,28.49,0.97,,712.6
2049-06-06 10:00:00,28.56,,0.73,710.98
2049-06-06 10:30:00,28620000.0,0.99,0.79,713.89
2049-06-06 11:00:00,28.66,1.0,0.75,
2049-06-06 11:30:00,,1000000.0,0.79,713.79
2049-06-06 12:00:00,28.68,1.0,0.71,709.79
2049-06-06 12:30:00,28.67,1.0,840000.0,716.3
2049-06-06 13:00:00,28.64,0.99,0.73,710.85
2049-06-06 13:30:00,28.59,0.98,0.71,709.93
2049-06-06 14:00:00,,0.97,0.74,711.53
2049-06-06 14:30:00,28.45,0.94,0.79,714.16
2049-06-06 15:00:00,28.35,0.91,0.73,711.33
2049-06-06 15:30:00,28250000.0,0.86,0.75,712.49
2049-06-06 16:00:00,28140000.0,790000.0,690000.0,709.67
2049-06-06 16:30:00,28.02,0.71,0.77,713.87
2049-06-06 17:00:00,27.89,0.61,0.71,711080000.0
2049-06-06 17:30:00,27760000.0,0.48,790000.0,715.29
2049-06-06 18:00:00,27.63,0.35,0.74,713.0
2049-06-06 18:30:00,27.5,0.2,0.79,715.71
2049-06-06 19:00:00,27380000.0,0.03,0.68,710.41
2049-06-06 19:30:00,27.26,-0.13,770000.0,715.11
2049-06-06 20:00:00,27.15,-0.3,0.72,712.79
2049-06-06 20:30:00,27.05,-0.46,750000.0,
2049-06-06 21:00:00,26.97,-0.61,0.74,714080000.0
2049-06-06 21:30:00,26.9,-0.74,0.78,716.19
2049-06-06 22:00:00,26840000.0,-0.85,0.78,716.29
2049-06-06 22:30:00,26.8,-930000.0,,716.86
2049-06-06 23:00:00,26.78,-0.98,0.72,713.39
2049-06-06 23:30:00,26.77,-1.0,0.78,716.41
2049-06-07 00:00:00,26.77,-1.0,0.75,714.91
2049-06-07 00:30:00,26790000.0,-0.98,0.77,715.87
2049-06-07 01:00:00,26.82,-0.93,0.79,716.82
2049-06-07 01:30:00,26.86,-0.85,0.72,713260000.0
2049-06-07 02:00:00,26.93,-0.74,0.74,714.14
2049-06-07 02:30:00,27.01,-610000.0,0.73,713.51
2049-06-07 03:00:00,27.1,-0.46,740000.0,
2049-06-07 03:30:00,27.21,-0.3,710000.0,712.19
2049-06-07 04:00:00,27.32,-0.13,0.75,714.01
2049-06-07 04:30:00,27.45,0.04,700000.0,711.3
2049-06-07 05:00:00,27.58,200000.0,0.72,712.08
2049-06-07 05:30:00,27.71,0.35,0.73,712.37
2049-06-07 06:00:00,27850000.0,0.49,0.69,710.14
2049-06-07 06:30:00,27.99,0.61,,713.41
2049-06-07 07:00:00,28.12,0.71,0.75,712.7
2049-06-07 07:30:00,28.25,790000.0,0.79,714.49
2049-06-07 08:00:00,28.37,0.86,0.74,711.79
2049-06-07 08:30:00,28.48,0.91,710000.0,710.11
2049-06-07 09:00:00,28.58,0.95,0.73,710.95
2049-06-07 09:30:00,28.67,0.97,0.74,711300000.0
2049-06-07 10:00:00,28.74,980000.0,0.76,712.19
2049-06-07 10:30:00,28.79,990000.0,730000.0,
2049-06-07 11:00:00,28.83,1.0,740000.0,711.04
2049-06-07 11:30:00,28.85,1.0,0.76,712.01
2049-06-07 12:00:00,28.86,1.0,0.78,712.99
2049-06-07 12:30:00,28.84,1.0,710000.0,709.53
2049-06-07 13:00:00,28.81,0.99,0.79,713.58
2049-06-07 13:30:00,28.76,0.99,0.76,712.16
2049-06-07 14:00:00,28.7,970000.0,0.7,709.26
2049-06-07 14:30:00,28.62,0.95,0.74,711.39
2049-06-07 15:00:00,28.53,910000.0,0.73,711.03
2049-06-07 15:30:00,28.42,0.86,0.76,712710000.0
2049-06-07 16:00:00,28.31,0.8,0.76,712.89
2049-06-07 16:30:00,28.19,0.71,0.8,715.09
2049-06-07 17:00:00,28.06,0.61,0.67,708.8
2049-06-07 17:30:00,,490000.0,0.75,713.01
2049-06-07 18:00:00,27.8,0.35,0.82,716.72
2049-06-07 18:30:00,27670000.0,0.2,720000.0,711.94
2049-06-07 19:00:00,27550000.0,0.04,0.76,714.13
2049-06-07 19:30:00,27430000.0,-0.13,0.77,714.83
2049-06-07 20:00:00,27.32,-0.3,800000.0,716.51
2049-06-07 20:30:00,27.22,-0.46,0.76,714.67
2049-06-07 21:00:00,27.14,-0.61,0.73,713.3
2049-06-07 21:30:00,27060000.0,,0.66,709930000.0
2049-06-07 22:00:00,,-0.85,0.77,715.51
2049-06-07 22:30:00,26.97,-0.93,0.76,715.08
2049-06-07 23:00:00,26.94,-0.98,0.78,716.13
2049-06-07 23:30:00,26940000.0,-1000000.0,0.75,714.63
2049-06-08 00:00:00,26.94,-1.0,0.75,714.63
2049-06-08 00:30:00,26.95,-0.98,0.8,717.11
2049-06-08 01:00:00,,,0.71,712560000.0
2049-06-08 01:30:00,27.03,-0.85,0.75,714.48
2049-06-08 02:00:00,27.1,-740000.0,0.8,716.87
2049-06-08 02:30:00,27.17,-0.61,0.77,715.25
2049-06-08 03:00:00,27.27,-0.46,0.75,714.09
2049-06-08 03:30:00,27.37,-0.3,0.77,714.93
2049-06-08 04:00:00,27.49,-0.13,0.77,714.73
2049-06-08 04:30:00,27.61,40000.0,0.62,707.03
2049-06-08 05:00:00,27.74,0.2,0.77,714.32
2049-06-08 05:30:00,27.88,,0.74,712590000.0
2049-06-08 06:00:00,28020000.0,490000.0,0.79,
2049-06-08 06:30:00,28.15,610000.0,,712.65
2049-06-08 07:00:00,28.29,0.71,0.7,709.92
2049-06-08 07:30:00,28.41,0.8,,713.23
2049-06-08 08:00:00,28.54,,0.78,713.52
2049-06-08 08:30:00,28.65,0.91,750000.0,711.84
2049-06-08 09:00:00,28.75,950000.0,0.73,710.67
2049-06-08 09:30:00,28.83,0.97,0.74,711.04
2049-06-08 10:00:00,28.9,0.99,0.76,711.93
2049-06-08 10:30:00,28.96,0.99,0.78,712.83
2049-06-08 11:00:00,29.0,1.0,0.73,
2049-06-08 11:30:00,29020000.0,1.0,,
2049-06-08 12:00:00,29.02,1.0,0.78,712.73
2049-06-08 12:30:00,29.01,1.0,0.74,710.75
2049-06-08 13:00:00,28.98,0.99,720000.0,709.8
2049-06-08 13:30:00,28.93,0.99,0.81,714.38
2049-06-08 14:00:00,28.86,0.97,0.71,709490000.0
2049-06-08 14:30:00,28.78,0.95,0.79,713.62
2049-06-08 15:00:00,28.69,910000.0,0.77,712.77
2049-06-08 15:30:00,28.59,0.86,720000.0,710.43
2049-06-08 16:00:00,28.47,0.8,0.74,711.63
2049-06-08 16:30:00,28.35,710000.0,0.7,709830000.0
2049-06-08 17:00:00,28.22,0.61,0.73,711.54
2049-06-08 17:30:00,28.09,0.49,0.71,710.75
2049-06-08 18:00:00,27.96,0.35,0.8,715.46
2049-06-08 18:30:00,27840000.0,0.2,0.77,714.16
2049-06-08 19:00:00,27.71,0.04,0.71,
2049-06-08 19:30:00,27.59,-0.13,0.77,714.57
2049-06-08 20:00:00,27.48,-300000.0,0.82,717.25
2049-06-08 20:30:00,27.39,-0.46,0.77,714.89
2049-06-08 21:00:00,27.3,,780000.0,715.54
2049-06-08 21:30:00,27.23,-0.74,0.72,712.66
2049-06-08 22:00:00,27.17,-850000.0,0.76,714.75
2049-06-08 22:30:00,27.13,-0.93,0.74,713.82
2049-06-08 23:00:00,27.11,-0.98,0.77,715.35
2049-06-08 23:30:00,27.1,-1.0,750000.0,714.37
2049-06-09 00:00:00,27.1,-1.0,0.89,
2049-06-09 00:30:00,27.12,-0.98,0.74,713.83
2049-06-09 01:00:00,27.15,-0.93,720000.0,712.79
2049-06-09 01:30:00,27.19,-0.85,0.72,712720000.0
2049-06-09 02:00:00,27.26,-0.74,0.74,713.61
2049-06-09 02:30:00,27.34,-0.61,710000.0,711.98
2049-06-09 03:00:00,27.43,-0.46,0.69,710.83
2049-06-09 03:30:00,27.53,-0.29,0.73,712.67
2049-06-09 04:00:00,27.65,-0.13,0.81,716.47
2049-06-09 04:30:00,27.77,0.04,0.68,709.77
2049-06-09 05:00:00,27.91,200000.0,0.76,713.54
2049-06-09 05:30:00,28.04,0.36,0.76,713.33
2049-06-09 06:00:00,28.18,0.49,0.67,708.6
2049-06-09 06:30:00,28.31,0.61,0.76,712.89
2049-06-09 07:00:00,28.45,0.72,0.78,713.66
2049-06-09 07:30:00,28.58,0.8,0.77,712.95
2049-06-09 08:00:00,28.7,0.87,0.8,714.26
2049-06-09 08:30:00,28810000.0,910000.0,0.69,708.58
2049-06-09 09:00:00,,0.95,0.74,710.91
2049-06-09 09:30:00,28.99,970000.0,0.75,711.28
2049-06-09 10:00:00,29.06,0.99,0.75,
2049-06-09 10:30:00,29.12,0.99,0.73,710.07
2049-06-09 11:00:00,29.16,1.0,0.7,708.5
2049-06-09 11:30:00,29.18,1.0,0.75,710.97
2049-06-09 12:00:00,29.18,1.0,0.68,707.47
2049-06-09 12:30:00,29.17,1.0,0.68,707490000.0
2049-06-09 13:00:00,29.13,,0.72,709.55
2049-06-09 13:30:00,29090000.0,0.99,0.74,710.62
2049-06-09 14:00:00,29.02,970000.0,0.8,713.73
2049-06-09 14:30:00,28.94,0.95,750000.0,711.36
2049-06-09 15:00:00,28.85,910000.0,0.79,713.51
2049-06-09 15:30:00,28.74,0.87,0.72,710.19
2049-06-09 16:00:00,28.63,0.8,0.79,713.87
2049-06-09 16:30:00,28.51,0.72,0.82,715.57
2049-06-09 17:00:00,28.38,0.62,,712.28
2049-06-09 17:30:00,28250000.0,0.5,0.74,711990000.0
2049-06-09 18:00:00,28.12,0.36,0.74,
2049-06-09 18:30:00,27990000.0,210000.0,0.79,714.91
2049-06-09 19:00:00,27.87,0.04,0.69,710.11
2049-06-09 19:30:00,27.75,-0.12,0.68,709.81
2049-06-09 20:00:00,27.64,-0.29,0.68,709990000.0
2049-06-09 20:30:00,27.54,-0.46,740000.0,713.15
2049-06-09 21:00:00,27.46,-0.61,,712.28
2049-06-09 21:30:00,27.38,-0.74,0.77,714.91
2049-06-09 22:00:00,27.33,-0.85,0.75,713.99
2049-06-09 22:30:00,27290000.0,-0.93,0.79,716.06
2049-06-09 23:00:00,27260000.0,-0.98,0.73,713.11
2049-06-09 23:30:00,27.26,-1.0,810000.0,717.11
2049-06-10 00:00:00,27.26,-1.0,0.8,716.61
2049-06-10 00:30:00,27.27,-0.98,0.79,716.09
2049-06-10 01:00:00,27.3,,780000.0,715540000.0
2049-06-10 01:30:00,27350000.0,-0.85,0.77,714.96
2049-06-10 02:00:00,27.41,-0.74,0.8,716.36
2049-06-10 02:30:00,27.49,-0.61,0.75,713.73
2049-06-10 03:00:00,27.58,-0.46,,713080000.0
2049-06-10 03:30:00,27.69,-0.29,0.79,715.4
2049-06-10 04:00:00,,-0.12,720000.0,711.71
2049-06-10 04:30:00,27930000.0,0.04,0.76,713.51
2049-06-10 05:00:00,28.06,0.21,770000.0,713.8
2049-06-10 05:30:00,28.2,0.36,0.75,712.57
2049-06-10 06:00:00,28.33,0.5,0.76,712.86
2049-06-10 06:30:00,28.47,0.62,0.77,713.13
2049-06-10 07:00:00,,0.72,0.82,715.42
2049-06-10 07:30:00,28.73,0.8,0.69,708.71
2049-06-10 08:00:00,28.85,0.87,0.66,707.01
2049-06-10 08:30:00,28.96,0.92,0.75,711.33
2049-06-10 09:00:00,29.06,0.95,0.73,710.17
2049-06-10 09:30:00,29.15,0.97,770000.0,712.02
2049-06-10 10:00:00,29.22,0.99,0.81,713.91
2049-06-10 10:30:00,29.27,0.99,0.72,709.32
2049-06-10 11:00:00,29.31,1.0,0.71,708.76
2049-06-10 11:30:00,29.33,1000000.0,770000.0,711.73
2049-06-10 12:00:00,,1.0,770000.0,711.73
2049-06-10 12:30:00,29.32,1.0,0.75,710.74
2049-06-10 13:00:00,29.29,0.99,0.74,710.29
2049-06-10 13:30:00,29.24,0.99,0.75,710.87
2049-06-10 14:00:00,29.17,970000.0,0.79,712.99
2049-06-10 14:30:00,29.09,0.95,0.8,713.62
2049-06-10 15:00:00,29.0,0.92,740000.0,710.77
2049-06-10 15:30:00,28.9,0.87,0.76,711.93
2049-06-10 16:00:00,28.78,0.8,0.68,708.12
2049-06-10 16:30:00,,0.72,0.75,711.82
2049-06-10 17:00:00,28.53,,0.78,713530000.0
2049-06-10 17:30:00,28.4,0.5,0.75,712.24
2049-06-10 18:00:00,28.27,0.36,0.78,713.96
2049-06-10 18:30:00,28.14,0.21,,712.67
2049-06-10 19:00:00,28.02,0.05,0.8,715.37
2049-06-10 19:30:00,27.9,-0.12,0.75,713.06
2049-06-10 20:00:00,27790000.0,-290000.0,0.78,714.74
2049-06-10 20:30:00,27690000.0,-450000.0,0.8,715.9
2049-06-10 21:00:00,27.61,,0.78,
2049-06-10 21:30:00,27.53,-0.74,780000.0,715.17
2049-06-10 22:00:00,27.48,-850000.0,0.81,716.75
2049-06-10 22:30:00,27440000.0,-930000.0,0.77,714.81
2049-06-10 23:00:00,27410000.0,-980000.0,0.76,714.36
2049-06-10 23:30:00,27.41,-1.0,0.82,
2049-06-11 00:00:00,27.41,-1.0,0.68,710.36
2049-06-11 00:30:00,27.42,-0.98,0.79,715.84
2049-06-11 01:00:00,27.45,-0.93,0.75,713.8
2049-06-11 01:30:00,27.5,-0.85,0.73,
2049-06-11 02:00:00,27.56,-0.74,720000.0,712.12
2049-06-11 02:30:00,27.64,-610000.0,0.78,714.99
2049-06-11 03:00:00,27.73,-0.45,0.68,709840000.0
2049-06-11 03:30:00,27.84,-0.29,0.79,715.16
2049-06-11 04:00:00,27.95,-0.12,0.79,714.98
2049-06-11 04:30:00,28.08,0.05,0.65,707.77
2049-06-11 05:00:00,,0.21,0.77,713.56
2049-06-11 05:30:00,28.34,0.36,0.82,715.84
2049-06-11 06:00:00,28.48,0.5,0.75,712.11
2049-06-11 06:30:00,28.62,0.62,0.81,714890000.0
2049-06-11 07:00:00,28750000.0,,0.69,708670000.0
2049-06-11 07:30:00,28.88,0.81,0.74,710.96
2049-06-11 08:00:00,29.0,0.87,0.78,712.77
2049-06-11 08:30:00,29110000.0,0.92,0.8,713.59
2049-06-11 09:00:00,29.21,0.95,0.65,705920000.0
2049-06-11 09:30:00,,0.97,0.79,712790000.0
2049-06-11 10:00:00,29360000.0,990000.0,0.66,706.18
2049-06-11 10:30:00,29.42,990000.0,0.7,708080000.0
2049-06-11 11:00:00,29.46,1.0,720000.0,709.01
2049-06-11 11:30:00,29.48,1.0,0.74,
2049-06-11 12:00:00,29.48,1000000.0,0.76,710.98
2049-06-11 12:30:00,29.47,1000000.0,730000.0,709.5
2049-06-11 13:00:00,29.43,1.0,710000.0,708.56
2049-06-11 13:30:00,29380000.0,0.99,0.79,712.64
2049-06-11 14:00:00,29.32,0.97,790000.0,712740000.0
2049-06-11 14:30:00,29.24,0.95,710000.0,708.87
2049-06-11 15:00:00,29.15,0.92,0.77,712.02
2049-06-11 15:30:00,29.04,0.87,0.75,711.2
2049-06-11 16:00:00,28.93,0.81,0.77,712.38
2049-06-11 16:30:00,28.81,0.72,0.76,712.08
2049-06-11 17:00:00,28.68,0.62,0.73,710.79
2049-06-11 17:30:00,28.55,0.5,0.73,711.0
2049-06-11 18:00:00,28.42,0.36,750000.0,712.21
2049-06-11 18:30:00,28.29,0.21,0.76,712920000.0
2049-06-11 19:00:00,28.16,0.05,0.8,715.14
2049-06-11 19:30:00,28.05,-0.12,770000.0,713820000.0
2049-06-11 20:00:00,27.94,-0.29,720000.0,711500000.0
2049-06-11 20:30:00,27.84,-0.45,0.75,713.16
2049-06-11 21:00:00,27.75,-600000.0,0.77,714.31
2049-06-11 21:30:00,27.68,-0.74,0.74,712.92
2049-06-11 22:00:00,27.62,-0.85,0.68,710.02
2049-06-11 22:30:00,27.58,-0.93,0.79,
2049-06-11 23:00:00,27.56,-0.98,0.68,710120000.0
2049-06-11 23:30:00,27.55,-1.0,770000.0,714.63
2049-06-12 00:00:00,27550000.0,-1.0,0.73,712.63
2049-06-12 00:30:00,27.56,-980000.0,0.76,714.12
2049-06-12 01:00:00,27.59,-0.93,0.7,711.07
2049-06-12 01:30:00,27.64,-0.85,0.75,713.49
2049-06-12 02:00:00,27700000.0,-0.74,0.71,711.39
2049-06-12 02:30:00,27.78,-600000.0,0.73,712.26
2049-06-12 03:00:00,27.88,-0.45,730000.0,712.09
2049-06-12 03:30:00,27.98,-0.29,0.73,711.93
2049-06-12 04:00:00,28.1,-0.12,0.74,712230000.0
2049-06-12 04:30:00,28.22,0.05,0.8,715.04
2049-06-12 05:00:00,28.35,,0.74,711.83
2049-06-12 05:30:00,,0.37,0.73,711110000.0
2049-06-12 06:00:00,28.62,0.5,0.81,714.89
2049-06-12 06:30:00,28.76,0.62,800000.0,714.16
2049-06-12 07:00:00,28890000.0,0.73,0.67,
2049-06-12 07:30:00,29.02,0.81,0.71,709.23
2049-06-12 08:00:00,29.14,0.87,0.73,710.04
2049-06-12 08:30:00,,920000.0,0.78,712.36
2049-06-12 09:00:00,29.35,0.95,0.79,712.69
2049-06-12 09:30:00,29.43,0.98,0.72,709.06
2049-06-12 10:00:00,29.5,0.99,0.78,711950000.0
2049-06-12 10:30:00,29.56,1.0,0.79,712.35
2049-06-12 11:00:00,29.6,1000000.0,0.77,711290000.0
2049-06-12 11:30:00,29.62,1.0,0.78,711.75
2049-06-12 12:00:00,29.62,1.0,0.81,713.25
2049-06-12 12:30:00,29.61,1.0,0.78,711.77
2049-06-12 13:00:00,29.57,1000000.0,750000.0,710330000.0
2049-06-12 13:30:00,29520000.0,990000.0,0.71,708420000.0
2049-06-12 14:00:00,29.46,0.98,720000.0,709.01
2049-06-12 14:30:00,29.38,0.95,0.76,711.14
2049-06-12 15:00:00,29.28,0.92,0.68,707.31
2049-06-12 15:30:00,29.18,0.87,0.7,708.47
2049-06-12 16:00:00,29.07,0.81,730000.0,710.15
2049-06-12 16:30:00,28.94,0.73,820000.0,714.86
2049-06-12 17:00:00,28.82,0.62,0.74,711.06
2049-06-12 17:30:00,28.69,0.5,720000.0,710.27
2049-06-12 18:00:00,28560000.0,0.37,0.78,713480000.0
2049-06-12 18:30:00,28.43,210000.0,0.76,712700000.0
2049-06-12 19:00:00,28.3,0.05,0.75,712410000.0
2049-06-12 19:30:00,28.18,-0.12,0.76,
2049-06-12 20:00:00,28.07,-0.29,0.74,712280000.0
2049-06-12 20:30:00,27.97,-0.45,0.7,710.45
2049-06-12 21:00:00,27890000.0,-600000.0,0.77,714.08
2049-06-12 21:30:00,27.82,-0.74,690000.0,710.19
2049-06-12 22:00:00,27.76,-0.85,0.72,711.79
2049-06-12 22:30:00,27.72,-0.93,0.8,715.86
2049-06-12 23:00:00,27.69,-0.98,0.69,710.4
2049-06-12 23:30:00,27.69,-1.0,740000.0,712.9
2049-06-13 00:00:00,27.69,-1.0,720000.0,711.9
2049-06-13 00:30:00,27700000.0,-980000.0,0.78,714.89
2049-06-13 01:00:00,27.73,-0.93,690000.0,710340000.0
2049-06-13 01:30:00,27780000.0,-0.85,750000.0,713260000.0
2049-06-13 02:00:00,27.84,-0.74,0.7,710.66
2049-06-13 02:30:00,27.92,-600000.0,0.71,711.03
2049-06-13 03:00:00,28010000.0,,0.85,717880000.0
2049-06-13 03:30:00,28.12,-290000.0,0.69,709.7
2049-06-13 04:00:00,28.23,-0.12,0.75,712.52
2049-06-13 04:30:00,28.36,0.05,0.74,711.81
2049-06-13 05:00:00,28.49,0.22,780000.0,713.6
2049-06-13 05:30:00,28.62,0.37,0.71,709.89
2049-06-13 06:00:00,28.76,0.51,,708.66
2049-06-13 06:30:00,28.89,630000.0,0.75,711.44
2049-06-13 07:00:00,29.02,0.73,0.77,712.23
2049-06-13 07:30:00,29.15,0.81,0.68,707.52
2049-06-13 08:00:00,29.27,0.87,790000.0,712.82
2049-06-13 08:30:00,29.38,0.92,0.71,708640000.0
2049-06-13 09:00:00,29.48,0.95,0.76,710.98
2049-06-13 09:30:00,29.57,980000.0,0.76,710.83
2049-06-13 10:00:00,29.64,0.99,0.78,711.72
2049-06-13 10:30:00,29.69,1.0,0.7,707.64
2049-06-13 11:00:00,29.73,1.0,0.71,708.07
2049-06-13 11:30:00,29.75,1.0,0.77,711.04
2049-06-13 12:00:00,29.75,1.0,0.78,711.54
2049-06-13 12:30:00,29740000.0,1.0,0.73,709.06
2049-06-13 13:00:00,,1.0,0.76,710.61
2049-06-13 13:30:00,29.66,0.99,0.77,711.19
2049-06-13 14:00:00,29590000.0,980000.0,0.78,711800000.0
2049-06-13 14:30:00,29.51,0.95,0.72,708.93
2049-06-13 15:00:00,29420000.0,0.92,0.7,708.08
2049-06-13 15:30:00,29310000.0,0.87,0.77,711.76
2049-06-13 16:00:00,29.2,0.81,0.79,712.94
2049-06-13 16:30:00,29.08,730000.0,0.74,710630000.0
2049-06-13 17:00:00,28.95,0.63,0.77,712.35
2049-06-13 17:30:00,28.82,0.51,0.81,714.56
2049-06-13 18:00:00,28.69,370000.0,0.7,709270000.0
2049-06-13 18:30:00,28.56,0.22,680000.0,708480000.0
2049-06-13 19:00:00,28430000.0,0.05,0.76,712.7
2049-06-13 19:30:00,,-0.12,0.71,710.38
2049-06-13 20:00:00,28210000.0,-0.29,0.74,712.06
2049-06-13 20:30:00,28.11,-0.45,0.77,713.72
2049-06-13 21:00:00,28.02,-0.6,710000.0,710.87
2049-06-13 21:30:00,27.95,-0.74,0.73,711.98
2049-06-13 22:00:00,27.89,-0.85,0.76,713.58
2049-06-13 22:30:00,27.85,-0.93,0.79,715.14
2049-06-13 23:00:00,27.82,-980000.0,,715.19
2049-06-13 23:30:00,27.82,-1.0,0.74,712690000.0
2049-06-14 00:00:00,27.82,-1.0,0.72,711.69
2049-06-14 00:30:00,27.83,-980000.0,0.77,714.18
2049-06-14 01:00:00,27860000.0,-0.93,0.76,713630000.0
2049-06-14 01:30:00,27.91,-0.85,0.77,
2049-06-14 02:00:00,27.97,-0.74,0.7,710.45
2049-06-14 02:30:00,28.05,-0.6,0.79,714820000.0
2049-06-14 03:00:00,28140000.0,-0.45,0.73,711670000.0
2049-06-14 03:30:00,28.24,-0.29,,711510000.0
2049-06-14 04:00:00,28.36,-0.12,0.77,713.31
2049-06-14 04:30:00,28.48,50000.0,0.79,714.11
2049-06-14 05:00:00,28.61,0.22,710000.0,709.9
2049-06-14 05:30:00,28.75,0.37,0.87,717670000.0
2049-06-14 06:00:00,28.88,0.51,,711.46
2049-06-14 06:30:00,,0.63,740000.0,710.73
2049-06-14 07:00:00,29.15,0.73,0.76,711.52
2049-06-14 07:30:00,29.28,0.81,0.66,706.31
2049-06-14 08:00:00,29.4,0.88,810000.0,713610000.0
2049-06-14 08:30:00,29510000.0,0.92,0.77,711.43
2049-06-14 09:00:00,29.61,960000.0,0.8,
2049-06-14 09:30:00,29.69,0.98,0.76,710.64
2049-06-14 10:00:00,29.76,0.99,0.76,710520000.0
2049-06-14 10:30:00,29.82,1.0,0.72,708.43
2049-06-14 11:00:00,29.86,1.0,0.73,708.86
2049-06-14 11:30:00,29.88,1000000.0,0.71,707.83
2049-06-14 12:00:00,29.88,1.0,780000.0,711330000.0
2049-06-14 12:30:00,29.86,1.0,730000.0,708860000.0
2049-06-14 13:00:00,29830000.0,,0.77,
2049-06-14 13:30:00,29780000.0,990000.0,0.74,709.49
2049-06-14 14:00:00,29.72,0.98,0.72,708.59
2049-06-14 14:30:00,29.64,0.96,740000.0,709.72
2049-06-14 15:00:00,29.54,0.92,0.77,711.38
2049-06-14 15:30:00,29440000.0,0.88,0.7,
2049-06-14 16:00:00,29.32,0.81,0.75,
2049-06-14 16:30:00,29.2,0.73,770000.0,711.94
2049-06-14 17:00:00,29.07,630000.0,,711.65
2049-06-14 17:30:00,28.94,510000.0,0.73,710360000.0
2049-06-14 18:00:00,28.81,0.37,0.74,711.08
2049-06-14 18:30:00,28680000.0,0.22,0.78,713.29
2049-06-14 19:00:00,28.56,,0.75,711.98
2049-06-14 19:30:00,28.44,-0.11,,711.68
2049-06-14 20:00:00,28.33,-280000.0,0.73,711.36
2049-06-14 20:30:00,28.23,-0.45,0.68,709.02
2049-06-14 21:00:00,28.14,-0.6,0.8,715.17
2049-06-14 21:30:00,28.07,-0.74,0.72,711.28
2049-06-14 22:00:00,28.01,-0.85,0.7,710.38
2049-06-14 22:30:00,27970000.0,-0.93,0.73,711.95
2049-06-14 23:00:00,27.95,-980000.0,0.78,714.48
2049-06-14 23:30:00,27.94,,0.77,714.0
2049-06-15 00:00:00,27.94,-1.0,0.72,711.5
2049-06-15 00:30:00,27.95,-0.98,,712.98
2049-06-15 01:00:00,27.98,-0.93,0.74,712.43
2049-06-15 01:30:00,28.03,-850000.0,,712.85
2049-06-15 02:00:00,28.09,-0.74,0.71,710.75
2049-06-15 02:30:00,28.17,-600000.0,0.73,711.62
2049-06-15 03:00:00,28.26,-0.45,0.74,711.97
2049-06-15 03:30:00,28.37,-0.28,,710790000.0
2049-06-15 04:00:00,28.48,-0.11,0.77,713.11
2049-06-15 04:30:00,28.61,0.06,0.75,711.9
2049-06-15 05:00:00,28740000.0,0.22,730000.0,710.69
2049-06-15 05:30:00,28870000.0,0.37,0.77,712.48
2049-06-15 06:00:00,29.01,0.51,0.73,710.25
2049-06-15 06:30:00,29.14,0.63,0.75,711.04
2049-06-15 07:00:00,29.27,0.73,710000.0,708.82
2049-06-15 07:30:00,29.4,0.81,790000.0,
2049-06-15 08:00:00,29520000.0,880000.0,0.76,710.92
2049-06-15 08:30:00,29.63,920000.0,0.72,708.74
2049-06-15 09:00:00,29730000.0,0.96,0.74,709.57
2049-06-15 09:30:00,29810000.0,0.98,0.72,708440000.0
2049-06-15 10:00:00,,0.99,,705.83
2049-06-15 10:30:00,29.94,1.0,0.73,708.73
2049-06-15 11:00:00,29980000.0,1.0,0.8,712.17
2049-06-15 11:30:00,30.0,1.0,0.78,711130000.0
2049-06-15 12:00:00,30.0,1000000.0,0.67,705630000.0
2049-06-15 12:30:00,29980000.0,1.0,0.7,707.17
2049-06-15 13:00:00,,1.0,0.74,709.21
2049-06-15 13:30:00,29.9,0.99,0.76,710.3
2049-06-15 14:00:00,29.84,0.98,0.76,710.39
2049-06-15 14:30:00,29.76,0.96,0.71,708.02
2049-06-15 15:00:00,29.66,0.93,0.74,709690000.0
2049-06-15 15:30:00,29.56,0.88,0.69,707350000.0
2049-06-15 16:00:00,29.44,0.82,0.76,711.05
2049-06-15 16:30:00,29.32,730000.0,0.81,
2049-06-15 17:00:00,29.19,0.63,0.8,713460000.0
